date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:48:23	55805/55805	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:23	26099/26099	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:24	10927/10927	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.parallax.min.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:24	29066/29066	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.slideanims.min.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:24	26075/26075	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.video.min.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/js/extensions/revolution.extension.video.min.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:24	2950/2950	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/main-slider-script.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/main-slider-script.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:25	60089/60089	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/bootstrap.min.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/bootstrap.min.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:25	154104/154104	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/jquery.fancybox.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/jquery.fancybox.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:26	6299/6299	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/wow.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/wow.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:26	520717/520717	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/jquery-ui.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/jquery-ui.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:26	4228/4228	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/appear.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/appear.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:27	4516/4516	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/jquery.countdown.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/jquery.countdown.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:27	70891/70891	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/select2.min.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/select2.min.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:27	138499/138499	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/swiper.min.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/swiper.min.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:27	85303/85303	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/owl.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/owl.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:28	19738/19738	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2005:04:18%20GMT	https://kodesolution.com/html/2022/edulerns-html/js/script.js	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/js/script.js	(from https://kodesolution.com/html/2022/edulerns-html/index.html)
23:48:28	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/fonts/revicons/revicons90c6.eot	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:28	7536/7536	---M--	200	added ('OK')	font/woff	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/fonts/revicons/revicons90c6.woff	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:28	11968/11968	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/fonts/revicons/revicons90c6.ttf	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:29	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/fonts/revicons/revicons90c6.svg	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:29	326/326	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/openhand.cur	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/openhand.cur	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:29	326/326	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/closedhand.cur	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/closedhand.cur	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:30	933/933	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/gridtile.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/gridtile.png	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:30	951/951	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/gridtile_white.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/gridtile_white.png	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:30	938/938	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/gridtile_3x3.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/gridtile_3x3.png	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:30	935/935	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/gridtile_3x3_white.png	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:31	184/184	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/coloredbg.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/coloredbg.png	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:31	2545/2545	---M--	200	added ('OK')	image/gif	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/loader.gif	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/plugins/revolution/assets/loader.gif	(from https://kodesolution.com/html/2022/edulerns-html/plugins/revolution/css/settings.css)
23:48:31	75690/75690	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/animate.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/animate.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:32	4112/4112	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/owl.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/owl.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:32	13667/13667	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/swiper.min.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/swiper.min.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:32	13735/13735	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/jquery.fancybox.min.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/jquery.fancybox.min.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:32	35953/35953	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/jquery-ui.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/jquery-ui.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:33	10792/10792	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/linear.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/linear.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:33	14966/14966	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/select2.min.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/select2.min.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:33	67127/67127	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/fontawesome-all.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/fontawesome-all.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:34	7079/7079	---M-Z	200	added ('OK')	text/css	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/flaticon.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/flaticon.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:34	83217/83217	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Nov%202022%2011:56:50%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/tm-bs-mp.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/tm-bs-mp.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:34	14434/14434	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Nov%202022%2011:56:50%20GMT	https://kodesolution.com/html/2022/edulerns-html/css/tm-utility-classes.css	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/css/tm-utility-classes.css	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:35	67568/67568	---M--	200	added ('OK')	font/woff2	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/fonts/Reey-Regular.woff2	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/fonts/Reey-Regular.woff2	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:35	79212/79212	---M--	200	added ('OK')	font/woff	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/fonts/Reey-Regular.woff	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/fonts/Reey-Regular.woff	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:36	29430/29430	---M--	200	added ('OK')	image/gif	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/preloader.gif	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/preloader.gif	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:36	41138/41138	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-map.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-map.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:37	74081/74081	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-map-2.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-map-2.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:37	79188/79188	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-map-4.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-map-4.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:38	331908/331908	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-map-3.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-map-3.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:38	4667/4667	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-line.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dotted-line.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:38	9617/9617	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-paper-plan.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-paper-plan.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:38	10070/10070	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-e.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-e.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:39	16520/16520	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-group-1.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-group-1.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:39	16824/16824	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-group-2.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-group-2.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:39	15333/15333	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-paper-clip.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-paper-clip.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:40	96538/96538	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-pencil-line.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-pencil-line.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:40	20075/20075	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-pin-clip.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-pin-clip.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:40	90237/90237	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-calculator.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-calculator.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:40	7234/7234	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-percent.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-percent.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:41	7692/7692	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-idea.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-idea.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:41	1831/1831	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:41	6038/6038	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-2.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-2.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:41	2521/2521	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-3.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-3.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:42	5259/5259	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-4.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-4.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:42	5057/5057	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-5.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-5.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:42	2601/2601	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-6.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-6.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:42	5888/5888	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-7.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-dots-7.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:43	2625/2625	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-line-1.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-line-1.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:43	1739/1739	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-line-2.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-line-2.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:43	1852/1852	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-line-3.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-line-3.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:43	1537/1537	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-star-1.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-star-1.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:44	1572/1572	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-star-2.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-star-2.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:44	1724/1724	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-wave.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-wave.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:44	1250/1250	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-triangle.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-triangle.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:44	1447/1447	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-square.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-square.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:45	5159/5159	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-arrow.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-arrow.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:45	7208/7208	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-arrow-2.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-arrow-2.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:45	8726/8726	---M--	200	added ('OK')	image/png	date:Sun,%2004%20Dec%202022%2006:02:59%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-shape-1.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-shape-1.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
23:48:46	14302/14302	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Nov%202022%2011:59:36%20GMT	https://kodesolution.com/html/2022/edulerns-html/images/icons/icon-shape-2.png	C:/My%20Web%20Sites/edu/kodesolution.com/html/2022/edulerns-html/images/icons/icon-shape-2.png	(from https://kodesolution.com/html/2022/edulerns-html/css/style.css)
